SMILES,PUBCHEM_COMPOUND_ID_TYPE,PUBCHEM_TOTAL_CHARGE,PUBCHEM_SUBSTANCE_ID,PUBCHEM_SUBSTANCE_VERSION,PUBCHEM_EXT_DATASOURCE_NAME,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_SUBSTANCE_COMMENT,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_XREF_EXT_ID,PUBCHEM_EXT_DATASOURCE_URL,PUBCHEM_CID_ASSOCIATIONS,FractionCSP3,MolWt,RingCount,TotalRing,NumBridges,nBondRings,nAtomRings,ringFusionDensity,ringFusionDegree,ringComplexityIndex,molecularCyclizedDegree,NumRingSystems,NumChiralCenters
O=C(c1cccc(C(F)(F)F)c1)N1CC2CC(C1)c1cccc(=O)n1C2,0,0,49826799,3,MLSMR,MLS001075309,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-05172
MLSMR_COMPOUND_CLASS: NP","MLS001075309
SMR000646395",MLS001075309,http://mlsmr.evotec.com/MLSMR_HomePage/,1760662  1,0.3684210526315789,362.351,4,24,3,21,19,0.3157894736842105,2.0,1.263157894736842,0.7307692307692307,2,2
CCOC(=O)c1ccc(NC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)cc1,0,0,49826797,3,MLSMR,MLS001075336,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-25590
MLSMR_COMPOUND_CLASS: NP","MLS001075336
SMR000646422",MLS001075336,http://mlsmr.evotec.com/MLSMR_HomePage/,1789165  1,0.38095238095238093,381.43200000000013,4,24,3,21,19,0.3157894736842105,2.0,1.263157894736842,0.6785714285714286,2,2
C=C(C)COc1ccc2c(C)c(CC(=O)N3CC4CC(C3)c3cccc(=O)n3C4)c(=O)oc2c1C,0,0,49826789,3,MLSMR,MLS001160036,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-67317
MLSMR_COMPOUND_CLASS: NP","MLS001160036
SMR000652961",MLS001160036,http://mlsmr.evotec.com/MLSMR_HomePage/,16406804  1,0.39285714285714285,474.5570000000004,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.6571428571428571,2,2
CCCc1cc(=O)oc2c3c(cc(OCC(=O)NCC4CCC(C(=O)[O-])CC4)c12)OC(C)(C)CC3,0,0,49826787,3,MLSMR,MLS001160390,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-67533
MLSMR_COMPOUND_CLASS: NP","MLS001160390
SMR000652727",MLS001160390,http://mlsmr.evotec.com/MLSMR_HomePage/,16406932  1,0.5925925925925926,484.56900000000047,4,24,2,22,20,0.2,2.0,1.2,0.5714285714285714,2,0
Cc1oc2cc3oc(=O)c(CCC(=O)N4CC5CC(C4)c4cccc(=O)n4C5)c(C)c3cc2c1C,0,0,49826786,3,MLSMR,MLS001160410,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-67156
MLSMR_COMPOUND_CLASS: NP","MLS001160410
SMR000652728",MLS001160410,http://mlsmr.evotec.com/MLSMR_HomePage/,16406717  1,0.39285714285714285,472.5410000000004,6,35,5,30,26,0.38461538461538464,3.0,1.3461538461538463,0.7428571428571429,2,2
CCCCc1cc(=O)oc2cc(C)cc(OCC(=O)N3CC4CC(C3)c3cccc(=O)n3C4)c12,0,0,49826783,3,MLSMR,MLS001160039,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-67254
MLSMR_COMPOUND_CLASS: NP","MLS001160039
SMR000652964",MLS001160039,http://mlsmr.evotec.com/MLSMR_HomePage/,16406768  1,0.4444444444444444,462.5460000000003,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.6764705882352942,2,2
COC(=O)c1ccc2[nH]ccc2c1,0,0,49826763,3,MLSMR,MLS001250153,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: Richard C Larock - Iowa State Univ. - MLI PSL
MLSMR_SUPPLIER_STRUCTURE_ID: ISUPSL100238
MLSMR_COMPOUND_CLASS: NC NP","MLS001250153
SMR000686020",MLS001250153,http://mlsmr.evotec.com/MLSMR_HomePage/,2737635  1,0.1,175.18699999999998,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.6923076923076923,1,0
Oc1cccc2cccnc12,0,0,49826123,3,MLSMR,MLS001055492,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: RTI International for NIEHS National Toxicology Program
MLSMR_SUPPLIER_STRUCTURE_ID: 426
MLSMR_COMPOUND_CLASS: NP
FDA_Orange_Book
FDA_Orange_Book_Extended","8-Quinolinol
MLS001055492
SMR000112313",MLS001055492,http://mlsmr.evotec.com/MLSMR_HomePage/,1923  1,0.0,145.16099999999997,2,12,1,11,10,0.2,2.0,1.2,0.9090909090909091,1,0
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)[O-],0,0,49826122,3,MLSMR,MLS001055447,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: RTI International for NIEHS National Toxicology Program
MLSMR_SUPPLIER_STRUCTURE_ID: 829
MLSMR_COMPOUND_CLASS: NP SS TL-NTP","Gibberellic acid
MLS001055447
SMR000686070",MLS001055447,http://mlsmr.evotec.com/MLSMR_HomePage/,6466  1,0.6842105263157895,345.37100000000015,5,27,5,21,17,0.5882352941176471,5.0,1.588235294117647,0.68,1,8
CC(=O)Oc1ccccc1C(=O)[O-],0,0,49826121,3,MLSMR,MLS001055329,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: RTI International for NIEHS National Toxicology Program
MLSMR_SUPPLIER_STRUCTURE_ID: 446
MLSMR_COMPOUND_CLASS: NP SS
FDA_Orange_Book
FDA_Orange_Book_Extended
ClinicalTrials_gov
ClinicalTrials_gov_extended","ACETYLSALICYLIC ACID
MLS001055329
SMR000059138",MLS001055329,http://mlsmr.evotec.com/MLSMR_HomePage/,2244  1,0.1111111111111111,179.15099999999998,1,6,0,6,6,0.0,1.0,1.0,0.46153846153846156,1,0
CC(=O)n1cc(CO)c2ccccc21,0,0,49826107,3,MLSMR,MLS001250160,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: Richard C Larock - Iowa State Univ. - MLI PSL
MLSMR_SUPPLIER_STRUCTURE_ID: ISUPSL100245
MLSMR_COMPOUND_CLASS: NP","MLS001250160
SMR000686027",MLS001250160,http://mlsmr.evotec.com/MLSMR_HomePage/,24819149  1,0.18181818181818182,189.21399999999997,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.6428571428571429,1,0
COc1ccccc1O,0,0,49825822,3,MLSMR,MLS001055375,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: RTI International for NIEHS National Toxicology Program
MLSMR_SUPPLIER_STRUCTURE_ID: 1109
MLSMR_COMPOUND_CLASS: NP SS","GUAIACOL
MLS001055375
SMR000059155",MLS001055375,http://mlsmr.evotec.com/MLSMR_HomePage/,460  1,0.14285714285714285,124.13899999999995,1,6,0,6,6,0.0,1.0,1.0,0.6666666666666666,1,0
Cc1c(C)c2c(OCC(=O)N3CCC(O)CC3)cc3c(c2oc1=O)CCC(C)(C)O3,0,0,49825219,3,MLSMR,MLS001032152,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-68126
MLSMR_COMPOUND_CLASS: NP","MLS001032152
SMR000653427",MLS001032152,http://mlsmr.evotec.com/MLSMR_HomePage/,8016642  1,0.5652173913043478,415.48600000000033,4,24,2,22,20,0.2,2.0,1.2,0.6666666666666666,2,0
Cc1ccc(CNC(=O)COc2cc(O)c3c(c2)OC(C)(C)CC3=O)cc1,0,0,49825206,3,MLSMR,MLS001032231,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-67952
MLSMR_COMPOUND_CLASS: NP","MLS001032231
SMR000653318",MLS001032231,http://mlsmr.evotec.com/MLSMR_HomePage/,8016513  1,0.3333333333333333,369.4170000000001,3,18,1,17,16,0.125,1.5,1.125,0.5925925925925926,2,0
COc1cccc(CNC(=O)COc2cc(O)c3c(c2)OC(C)(C)CC3=O)c1,0,0,49825205,3,MLSMR,MLS001032306,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-67865
MLSMR_COMPOUND_CLASS: NP","MLS001032306
SMR000653316",MLS001032306,http://mlsmr.evotec.com/MLSMR_HomePage/,8016476  1,0.3333333333333333,385.41600000000017,3,18,1,17,16,0.125,1.5,1.125,0.5714285714285714,2,0
CCc1cc(=O)oc2cc(OCC(=O)N3CC4CC(C3)c3cccc(=O)n3C4)c(Cl)cc12,0,0,49825185,3,MLSMR,MLS001032333,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-68045
MLSMR_COMPOUND_CLASS: NP","MLS001032333
SMR000653190",MLS001032333,http://mlsmr.evotec.com/MLSMR_HomePage/,16407279  1,0.375,454.9100000000003,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.71875,2,2
Cc1cc(OCC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)c2c(C)c(C)c(=O)oc2c1,0,0,49825167,3,MLSMR,MLS001159966,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-67135
MLSMR_COMPOUND_CLASS: NP","MLS001159966
SMR000653063",MLS001159966,http://mlsmr.evotec.com/MLSMR_HomePage/,16406704  1,0.4,434.49200000000025,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.71875,2,2
CCCCc1cc(=O)oc2cc(OCC(=O)N3CC4CC(C3)c3cccc(=O)n3C4)c(Cl)cc12,0,0,49825166,3,MLSMR,MLS001159936,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-67042
MLSMR_COMPOUND_CLASS: NP","MLS001159936
SMR000653060",MLS001159936,http://mlsmr.evotec.com/MLSMR_HomePage/,16406648  1,0.4230769230769231,482.9640000000004,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.6764705882352942,2,2
O=C(CCCCCNC(=O)N1CCn2c1nc1ccccc12)NC(Cc1ccccc1)C(=O)[O-],0,0,49825154,3,MLSMR,MLS001158492,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-67431
MLSMR_COMPOUND_CLASS: NP","MLS001158492
SMR000652116",MLS001158492,http://mlsmr.evotec.com/MLSMR_HomePage/,16406871  1,0.36,462.53000000000037,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.5294117647058824,2,1
CC(C)C(NC(=O)N1c2ccccc2NC(=O)C1C(C)C)C(=O)NC(Cc1ccccc1)C(=O)[O-],0,0,49825148,3,MLSMR,MLS001158449,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-66941
MLSMR_COMPOUND_CLASS: NP","MLS001158449
SMR000652073",MLS001158449,http://mlsmr.evotec.com/MLSMR_HomePage/,16406584  1,0.38461538461538464,479.5570000000003,3,18,1,17,16,0.125,1.5,1.125,0.45714285714285713,2,3
CC(C)C1C(=O)Nc2ccccc2N1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)[O-],0,0,49825147,3,MLSMR,MLS001158445,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-66946
MLSMR_COMPOUND_CLASS: NP","MLS001158445
SMR000652069",MLS001158445,http://mlsmr.evotec.com/MLSMR_HomePage/,16406588  1,0.26666666666666666,527.6010000000003,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.5641025641025641,3,3
COc1ccc2[nH]c3c(c2c1)CCN1C(=O)N(C(C)C(=O)NCC2CCCO2)C(=O)C31C,0,0,49825137,3,MLSMR,MLS001142434,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-50563
MLSMR_COMPOUND_CLASS: NP","MLS001142434
SMR000647982",MLS001142434,http://mlsmr.evotec.com/MLSMR_HomePage/,16401210  1,0.5217391304347826,440.5000000000003,5,27,3,24,21,0.2857142857142857,2.5,1.2857142857142858,0.65625,2,3
COc1ccc2[nH]c3c(c2c1)CCN1C(=O)N(C(C)C(=O)NC2CCCC2)C(=O)C31C,0,0,49825136,3,MLSMR,MLS001142429,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-53436
MLSMR_COMPOUND_CLASS: NP","MLS001142429
SMR000647977",MLS001142429,http://mlsmr.evotec.com/MLSMR_HomePage/,7092842  1,0.5217391304347826,424.50100000000026,5,27,3,24,21,0.2857142857142857,2.5,1.2857142857142858,0.6774193548387096,2,2
COc1ccc(OC)c(-c2nc(C(=O)NCCCN3CCOCC3)cc3c2[nH]c2ccccc23)c1,0,0,49825135,3,MLSMR,MLS001142425,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-52947
MLSMR_COMPOUND_CLASS: NP","MLS001142425
SMR000647973",MLS001142425,http://mlsmr.evotec.com/MLSMR_HomePage/,5576300  1,0.3333333333333333,474.56100000000043,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.7142857142857143,3,0
Cc1cc(OCC(=O)NCCc2c[nH]c3ccccc23)c2c(C)c(C)c(=O)oc2c1,0,0,49825118,3,MLSMR,MLS001157879,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-62439
MLSMR_COMPOUND_CLASS: NP","MLS001157879
SMR000651325",MLS001157879,http://mlsmr.evotec.com/MLSMR_HomePage/,4966198  1,0.25,404.4660000000002,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.6333333333333333,2,0
O=C1CN(C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)[O-])c2ccccc2N1,0,0,49825117,3,MLSMR,MLS001157838,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-66090
MLSMR_COMPOUND_CLASS: NP","MLS001157838
SMR000651311",MLS001157838,http://mlsmr.evotec.com/MLSMR_HomePage/,16406042  1,0.18518518518518517,485.5200000000002,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.6111111111111112,3,2
COc1ccc(/C=C2\Oc3cc(OCC(=O)N4CCC(C(=O)[O-])CC4)ccc3C2=O)c(OC)c1,0,0,49825109,3,MLSMR,MLS001157773,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-63349
MLSMR_COMPOUND_CLASS: NP","MLS001157773
SMR000651197",MLS001157773,http://mlsmr.evotec.com/MLSMR_HomePage/,6532975  1,0.32,466.46600000000035,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6176470588235294,3,0
COc1ccc2c(c1OC)C(=O)OC2N1C(=O)CCC1C(=O)Nc1ccc(F)cc1F,0,0,49825108,3,MLSMR,MLS001157769,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-36853
MLSMR_COMPOUND_CLASS: NP","MLS001157769
SMR000651193",MLS001157769,http://mlsmr.evotec.com/MLSMR_HomePage/,16398580  1,0.2857142857142857,432.37900000000025,4,22,1,21,20,0.1,1.3333333333333333,1.1,0.6451612903225806,3,2
Cc1c(C)c2c(OCC(=O)NC3CC3)cc3c(c2oc1=O)CCC(C)(C)O3,0,0,49825105,3,MLSMR,MLS001157729,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-64512
MLSMR_COMPOUND_CLASS: NP","MLS001157729
SMR000651153",MLS001157729,http://mlsmr.evotec.com/MLSMR_HomePage/,4869553  1,0.5238095238095238,371.4330000000002,4,21,2,19,17,0.23529411764705882,2.0,1.2352941176470589,0.6296296296296297,2,0
Cc1cc(=O)oc2c(C)c(OCC(=O)N3CCC4(O)CCCCC4C3)ccc12,0,0,49825092,3,MLSMR,MLS001142730,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-49197
MLSMR_COMPOUND_CLASS: NP","MLS001142730
SMR000647745",MLS001142730,http://mlsmr.evotec.com/MLSMR_HomePage/,11875809  1,0.5454545454545454,385.4600000000003,4,24,2,22,20,0.2,2.0,1.2,0.7142857142857143,2,2
COC(=O)C1CCN(C(=O)C2CCN(C(=O)C(C)NS(=O)(=O)c3ccc(C)cc3)CC2)CC1,0,0,49825091,3,MLSMR,MLS001142768,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-48331
MLSMR_COMPOUND_CLASS: NP","MLS001142768
SMR000647728",MLS001142768,http://mlsmr.evotec.com/MLSMR_HomePage/,16400482  1,0.6086956521739131,479.59900000000044,3,18,0,18,18,0.0,1.0,1.0,0.5454545454545454,3,1
CC(C(=O)NCC1CCCO1)N1C(=O)N2CCc3c([nH]c4ccccc34)C2(C)C1=O,0,0,49825090,3,MLSMR,MLS001142718,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-48533
MLSMR_COMPOUND_CLASS: NP","MLS001142718
SMR000647723",MLS001142718,http://mlsmr.evotec.com/MLSMR_HomePage/,16400577  1,0.5,410.4740000000002,5,27,3,24,21,0.2857142857142857,2.5,1.2857142857142858,0.7,2,3
CC(C(=O)NCc1ccco1)N1C(=O)N2CCc3c([nH]c4ccccc34)C2(C)C1=O,0,0,49825089,3,MLSMR,MLS001142797,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-47696
MLSMR_COMPOUND_CLASS: NP","MLS001142797
SMR000647721",MLS001142797,http://mlsmr.evotec.com/MLSMR_HomePage/,7091131  1,0.3181818181818182,406.4420000000001,5,27,3,24,21,0.2857142857142857,2.5,1.2857142857142858,0.7,2,2
CC(C(=O)NCCc1ccccc1)N1C(=O)N2CCc3c([nH]c4ccccc34)C2(C)C1=O,0,0,49825088,3,MLSMR,MLS001142757,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-47436
MLSMR_COMPOUND_CLASS: NP","MLS001142757
SMR000647717",MLS001142757,http://mlsmr.evotec.com/MLSMR_HomePage/,16400050  1,0.32,430.50800000000015,5,28,3,25,22,0.2727272727272727,2.5,1.2727272727272727,0.6875,2,2
CC(NC(=O)C(C)N1C(=O)N2CCc3c([nH]c4ccccc34)C2(C)C1=O)c1ccccc1,0,0,49825087,3,MLSMR,MLS001142717,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-48179
MLSMR_COMPOUND_CLASS: NP","MLS001142717
SMR000647713",MLS001142717,http://mlsmr.evotec.com/MLSMR_HomePage/,16400414  1,0.32,430.5080000000001,5,28,3,25,22,0.2727272727272727,2.5,1.2727272727272727,0.6875,2,3
Cc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)N2CCC(C(=O)NC(Cc3ccccc3)C(=O)[O-])CC2)cc1,0,0,49825086,3,MLSMR,MLS001142766,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-47698
MLSMR_COMPOUND_CLASS: NP","MLS001142766
SMR000647708",MLS001142766,http://mlsmr.evotec.com/MLSMR_HomePage/,16400179  1,0.4642857142857143,542.6780000000006,3,18,0,18,18,0.0,1.0,1.0,0.47368421052631576,3,2
CCc1ccccc1NC(=O)N1CC2CC(C1)c1cccc(=O)n1C2,0,0,49825085,3,MLSMR,MLS001142765,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-49984
MLSMR_COMPOUND_CLASS: NP","MLS001142765
SMR000647698",MLS001142765,http://mlsmr.evotec.com/MLSMR_HomePage/,1768462  1,0.4,337.42300000000006,4,24,3,21,19,0.3157894736842105,2.0,1.263157894736842,0.76,2,2
Cc1oc2cc3oc(=O)c(CCC(=O)NCCCN4CCCC4=O)c(C)c3cc2c1C,0,0,49825081,3,MLSMR,MLS001140381,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-60883
MLSMR_COMPOUND_CLASS: NP","MLS001140381
SMR000650807",MLS001140381,http://mlsmr.evotec.com/MLSMR_HomePage/,4839721  1,0.4583333333333333,424.4970000000004,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.5806451612903226,2,0
CCCCc1cc(=O)oc2cc(C)cc(OCC(=O)N3CCC(C(N)=O)CC3)c12,0,0,49825078,3,MLSMR,MLS001140389,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-49789
MLSMR_COMPOUND_CLASS: NP","MLS001140389
SMR000650787",MLS001140389,http://mlsmr.evotec.com/MLSMR_HomePage/,1768093  1,0.5,400.47500000000036,3,18,1,17,16,0.125,1.5,1.125,0.5517241379310345,2,0
CCCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(C(N)=O)CC3)ccc12,0,0,49825077,3,MLSMR,MLS001140369,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-50282
MLSMR_COMPOUND_CLASS: NP","MLS001140369
SMR000650785",MLS001140369,http://mlsmr.evotec.com/MLSMR_HomePage/,1769070  1,0.47619047619047616,386.4480000000003,3,18,1,17,16,0.125,1.5,1.125,0.5714285714285714,2,0
COC(=O)c1cc(NC(=O)CN2CCc3cc4c(cc3C2)OCCCO4)cc(C(=O)OC)c1,0,0,49825076,3,MLSMR,MLS001140358,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-65106
MLSMR_COMPOUND_CLASS: NP","MLS001140358
SMR000650774",MLS001140358,http://mlsmr.evotec.com/MLSMR_HomePage/,4967859  1,0.375,454.4790000000004,4,25,2,23,21,0.19047619047619047,2.0,1.1904761904761905,0.6363636363636364,2,0
O=C(CN1CCc2cc3c(cc2C1)OCCCO3)Nc1ccccc1,0,0,49825075,3,MLSMR,MLS001140328,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-64218
MLSMR_COMPOUND_CLASS: NP","MLS001140328
SMR000650771",MLS001140328,http://mlsmr.evotec.com/MLSMR_HomePage/,4869188  1,0.35,338.407,4,25,2,23,21,0.19047619047619047,2.0,1.1904761904761905,0.84,2,0
COc1ccc2c(c1OC)C(=O)N1C(C(=O)NC3CCCCC3)CSC21,0,0,49825055,3,MLSMR,MLS001140789,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
MLSMR_SAMPLE_SUPPLIER: InterBioScreen
MLSMR_SUPPLIER_STRUCTURE_ID: STOCK1N-51064
MLSMR_COMPOUND_CLASS: NP","MLS001140789
SMR000650429",MLS001140789,http://mlsmr.evotec.com/MLSMR_HomePage/,16401305  1,0.5789473684210527,376.47800000000024,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.6923076923076923,2,2
